Season	Week Start Date	Week End Date	City/Town	County	Population	Cumulative tests	Tests during the week	Positive tests the week	Week percent positivity	Cumulative confirmed cases	Weekly testing rate	Cases during this week	Weekly case rate	Last updated
2023-2024	2/25/24	3/2/24	Lanesborough	Berkshire	3037.99999046	610	22	0	0	41	724.16063426875985	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Lawrence	Essex	89143.00027466	12024	464	25	0.053879310344827583	1065	520.51198475523802	24	26.923033694236448	3/7/24
2023-2024	2/25/24	3/2/24	Lee	Berkshire	5787.99998474	1050	30	4	0.13333333333333333	80	518.31375395809732	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Leicester	Worcester	11086.99999237	1236	39	2	0.05128205128205128	94	351.76332666040895	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Lenox	Berkshire	5094.99999619	1031	32	6	0.1875	89	628.06673255994781	6	117.76251235499022	3/7/24
2023-2024	2/25/24	3/2/24	Leominster	Worcester	43782.00015259	6449	195	15	0.076923076923076927	553	445.38851427614469	12	27.40852395545506	3/7/24
2023-2024	2/25/24	3/2/24	Leverett	Franklin	1864.99998283	212	2	0	0	14	107.23860688540853	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Lexington	Middlesex	34453.99993896	3746	109	7	0.064220183486238536	366	316.36384800925435	5	14.512103119690567	3/7/24
2023-2024	2/25/24	3/2/24	Leyden	Franklin	734.0000025	21	0	0	*	0	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Lincoln	Middlesex	7014.00000381	658	16	1	0.0625	68	228.1151980511664	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Littleton	Middlesex	10140.99994659	1107	40	4	0.10000000000000001	136	394.43842037934678	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Longmeadow	Hampden	15852.99998474	1847	57	3	0.052631578947368418	183	359.5533971795108	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Lowell	Middlesex	115553.99957275	19546	650	46	0.070769230769230765	2248	562.5075742971369	43	37.212039530425976	3/7/24
2023-2024	2/25/24	3/2/24	Ludlow	Hampden	21002.00012207	3983	128	5	0.0390625	332	609.46576162282236	5	23.807256313391498	3/7/24
2023-2024	2/25/24	3/2/24	Lunenburg	Worcester	11782.00006104	1083	27	1	0.037037037037037035	77	229.16312901136334	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Lynn	Essex	101252.99990845	17318	531	22	0.041431261770244823	1551	524.42890628437146	18	17.777251060487167	3/7/24
2023-2024	2/25/24	3/2/24	Lynnfield	Essex	13000.00003815	2073	58	2	0.034482758620689655	231	446.1538448445562	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Malden	Middlesex	66263.00027466	8670	290	11	0.03793103448275862	761	437.64996875775415	11	16.600516056328605	3/7/24
2023-2024	2/25/24	3/2/24	Manchester	Essex	5395.00002289	582	19	0	0	56	352.17794104516162	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Mansfield	Bristol	23860.00004578	2005	61	4	0.065573770491803282	224	255.65800453880871	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Marblehead	Essex	20441.00006104	3246	83	3	0.03614457831325301	250	406.04666969399307	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Marion	Plymouth	5346.99998093	822	26	3	0.11538461538461539	60	486.25397592535313	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Marlborough	Middlesex	41792.99975586	5334	168	11	0.065476190476190479	419	401.98119537098768	10	23.927452105415934	3/7/24
2023-2024	2/25/24	3/2/24	Marshfield	Plymouth	25825	2958	76	7	0.092105263157894732	340	294.2884801548887	7	27.105517909002902	3/7/24
2023-2024	2/25/24	3/2/24	Mashpee	Barnstable	15060.00006104	3881	85	5	0.058823529411764705	335	564.40902825687067	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Mattapoisett	Plymouth	6507.99996948	788	26	2	0.076923076923076927	91	399.50829935356381	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Maynard	Middlesex	10746.00004578	1409	34	5	0.14705882352941177	193	316.39679746094868	5	46.528940803080694	3/7/24
2023-2024	2/25/24	3/2/24	Medfield	Norfolk	12799.00004578	1021	32	1	0.03125	83	250.01953188171777	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Medford	Middlesex	59658.99957275	6896	183	10	0.054644808743169397	683	306.74332675800946	8	13.409544339147955	3/7/24
2023-2024	2/25/24	3/2/24	Medway	Norfolk	13114.99995422	1932	49	6	0.12244897959183673	159	373.61799596677326	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Melrose	Middlesex	29816.99987793	3848	129	7	0.054263565891472867	358	432.63910027206811	6	20.122748849863633	3/7/24
2023-2024	2/25/24	3/2/24	Mendon	Worcester	6228.00000763	1082	19	2	0.10526315789473684	113	305.07385961340498	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Merrimac	Essex	6722.99995804	620	18	3	0.16666666666666666	52	267.73761880622794	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Methuen	Essex	53059.00027466	6638	205	8	0.039024390243902439	574	386.36234934472412	7	13.192860709332043	3/7/24
2023-2024	2/25/24	3/2/24	Middleborough	Plymouth	24244.99987793	2714	73	4	0.054794520547945202	306	301.09301038376668	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Middlefield	Hampshire	384.9999969	27	1	0	0	5	259.74026183167484	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Middleton	Essex	9778.99998474	1259	25	0	0	116	255.64986234801276	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Milford	Worcester	30378.99989319	6279	118	8	0.067796610169491525	634	388.42621684347097	8	26.333980802947181	3/7/24
2023-2024	2/25/24	3/2/24	Millbury	Worcester	13831.00001526	1410	44	0	0	107	318.12594860425116	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Millis	Norfolk	8460.00005341	1046	31	1	0.032258064516129031	92	366.43025773391963	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Millville	Worcester	3174.00000668	398	7	0	0	39	220.54190249741023	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Milton	Norfolk	28630.00003052	3502	89	3	0.033707865168539325	281	310.86273106924443	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Monroe	Franklin	118.00000101	25	0	0	*	1-4	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Monson	Hampden	8149.99993515	1628	43	2	0.046511627906976744	95	527.60736616139116	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Montague	Franklin	8580.00000763	1470	44	4	0.090909090909090912	104	512.82051236447307	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Monterey	Berkshire	1094.99999619	81	3	0	0	10	273.97260369300056	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Montgomery	Hampden	818.99999523	66	2	0	0	6	244.20024562250936	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Mount Washington	Berkshire	159.99999973	7	1	0	0	1-4	625.00000105468746	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Nahant	Essex	3333.99998093	495	6	0	0	50	179.96400822792847	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Nantucket	Nantucket	14255.00003815	3170	59	2	0.033898305084745763	244	413.88986209821832	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Natick	Middlesex	37006.00003052	3098	98	6	0.061224489795918366	257	264.82192055119805	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Needham	Norfolk	32090.99981689	3202	74	1	0.013513513513513514	270	230.59424892412557	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	New Ashford	Berkshire	250.00000167	27	0	0	*	1-4	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	New Bedford	Bristol	101079.00042725	13989	456	26	0.05701754385964912	1523	451.13228076310349	25	24.733129427801725	3/7/24
2023-2024	2/25/24	3/2/24	New Braintree	Worcester	996.00000167	116	6	1	0.16666666666666666	12	602.40963754415259	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	New Marlborough	Berkshire	1528.00000381	131	4	0	0	12	261.78010405930485	0	0	3/7/24
2023-2024	2/25/24	3/2/24	New Salem	Franklin	982.99999881	71	0	0	*	6	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Newbury	Essex	6716.00003815	568	25	2	0.080000000000000002	43	372.24538204270976	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Newburyport	Essex	18288.99998474	1612	50	9	0.17999999999999999	116	273.38837575438276	8	43.742140120701244	3/7/24
2023-2024	2/25/24	3/2/24	Newton	Middlesex	88923.00036621	9867	329	18	0.054711246200607903	855	369.98301749275799	15	16.868526633408418	3/7/24
2023-2024	2/25/24	3/2/24	Norfolk	Norfolk	11662.0001297	1050	28	2	0.071428571428571425	86	240.09603574511613	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	North Adams	Berkshire	12961.00001526	4385	114	1	0.008771929824561403	270	879.56176117412917	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	North Andover	Essex	30914.99996948	3838	101	9	0.089108910891089105	322	326.702248422156	8	25.877405815616317	3/7/24
2023-2024	2/25/24	3/2/24	North Attleborough	Bristol	30833.99981689	1569	40	2	0.050000000000000003	290	129.72692559364006	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	North Brookfield	Worcester	4735.00000763	518	16	2	0.125	42	337.90918636151065	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	North Reading	Middlesex	15553.99993134	1930	48	4	0.083333333333333329	187	308.60229016257125	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Northampton	Hampshire	29571.00001526	4435	110	9	0.081818181818181818	383	371.986067238967	6	20.29014912212547	3/7/24
2023-2024	2/25/24	3/2/24	Northborough	Worcester	15740.99991608	1365	50	2	0.040000000000000001	123	317.64182876923337	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Northbridge	Worcester	16335	3331	67	5	0.074626865671641784	305	410.16222834404658	5	30.609121518212426	3/7/24
2023-2024	2/25/24	3/2/24	Northfield	Franklin	2865.99999809	364	11	1	0.090909090909090912	28	383.81018867169479	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Norton	Bristol	19202.00011444	1464	35	3	0.085714285714285715	155	182.27267884286607	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Norwell	Plymouth	11350.99996948	1298	39	0	0	110	343.58206417814506	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Norwood	Norfolk	31610.99984741	3108	97	8	0.08247422680412371	293	306.85521011113337	6	18.980734646049488	3/7/24
2023-2024	2/25/24	3/2/24	Oak Bluffs	Dukes	5340.99998856	573	13	2	0.15384615384615385	55	243.40011285985719	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Oakham	Worcester	1850.99999332	256	18	1	0.055555555555555552	23	972.44732927928044	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Orange	Franklin	7569.00001907	1031	26	3	0.11538461538461539	127	343.50640685022233	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Orleans	Barnstable	6306.99996185	1207	13	0	0	123	206.12018516941257	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Otis	Berkshire	1634.00000191	190	5	1	0.20000000000000001	16	305.99755166190005	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Oxford	Worcester	13346.99996948	1725	77	2	0.025974025974025976	134	576.90866993386169	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Palmer	Hampden	12447.99996948	2916	81	4	0.049382716049382713	215	650.7069424694389	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Paxton	Worcester	5003.99996948	526	10	1	0.10000000000000001	58	199.84012911653093	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Peabody	Essex	54481.00006104	10168	327	6	0.01834862385321101	890	600.20924658804392	6	11.013013698863194	3/7/24
2023-2024	2/25/24	3/2/24	Pelham	Hampshire	1280.00000668	79	1	0	0	6	78.124999592285164	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Pembroke	Plymouth	18361.00001526	2278	58	3	0.051724137931034482	236	315.88693400030309	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Pepperell	Middlesex	11603.99997711	719	27	3	0.1111111111111111	90	232.6783872221655	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Peru	Berkshire	814.00000548	75	1	0	0	5	122.8501220230729	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Petersham	Worcester	1194.00000811	128	5	1	0.20000000000000001	21	418.7604661673808	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Phillipston	Worcester	1725.99998665	173	4	1	0.25	19	231.74971210536424	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Pittsfield	Berkshire	43927.00006104	11944	233	17	0.072961373390557943	1039	530.42547789794037	16	36.424067151789899	3/7/24
2023-2024	2/25/24	3/2/24	Plainfield	Hampshire	633.00000477	81	0	0	*	7	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Plainville	Norfolk	9945.00001526	958	15	2	0.13333333333333333	116	150.82956236282965	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Plymouth	Plymouth	61216.99951172	11342	293	18	0.061433447098976107	1319	478.62522230267933	15	24.502997728806108	3/7/24
2023-2024	2/25/24	3/2/24	Plympton	Plymouth	2929.99999619	407	12	0	0	48	409.55631452573704	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Princeton	Worcester	3494.99999619	382	20	2	0.10000000000000001	44	572.24606643211951	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Provincetown	Barnstable	3664.00000572	397	7	0	0	30	191.04803463624597	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Quincy	Norfolk	101635.99993897	9996	244	6	0.024590163934426229	1028	240.07241543008007	5	4.9195167096327888	3/7/24
2023-2024	2/25/24	3/2/24	Randolph	Norfolk	34984.00018311	3747	111	6	0.054054054054054057	389	317.28790138067149	5	14.292247809940157	3/7/24
2023-2024	2/25/24	3/2/24	Raynham	Bristol	15141.99993896	1181	33	2	0.060606060606060608	100	217.93686522935323	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Reading	Middlesex	25517.99981689	3374	104	7	0.067307692307692304	337	407.55545397866132	6	23.512814652615077	3/7/24
2023-2024	2/25/24	3/2/24	Rehoboth	Bristol	12501.99996185	758	28	4	0.14285714285714285	116	223.96416641691192	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Revere	Suffolk	62185.99996948	10990	330	13	0.039393939393939391	901	530.66606657762077	12	19.296947875549851	3/7/24
2023-2024	2/25/24	3/2/24	Richmond	Berkshire	1407.00001335	189	5	0	0	13	355.36602363600821	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Rochester	Plymouth	5716.99999237	710	17	0	0	65	297.35875498842881	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Rockland	Plymouth	17802.99996185	2532	62	3	0.048387096774193547	286	348.25591267123309	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Rockport	Essex	6992.00001526	750	17	0	0	79	243.13501091100682	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Rowe	Franklin	424	91	1	0	0	1-4	235.84905660377356	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Rowley	Essex	6161.00003433	680	19	0	0	53	308.39149316879082	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Royalston	Worcester	1249.99999523	93	0	0	*	11	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Russell	Hampden	1643.00000477	298	10	0	0	17	608.64272495238845	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Rutland	Worcester	9049.00003433	1290	41	1	0.024390243902439025	120	453.08873736826871	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Salem	Essex	44479.99984741	7552	228	9	0.039473684210526314	647	512.58992981600932	8	17.985611572491557	3/7/24
2023-2024	2/25/24	3/2/24	Salisbury	Essex	9236.00004196	901	14	4	0.2857142857142857	77	151.58077020784654	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sandisfield	Berkshire	988.99998713	105	4	0	0	9	404.44894358468952	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Sandwich	Barnstable	20259.00003052	4021	75	3	0.040000000000000001	408	370.20583388623908	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Saugus	Essex	28618.99995422	5161	138	7	0.050724637681159424	543	482.19714253031151	5	17.47091096124317	3/7/24
2023-2024	2/25/24	3/2/24	Savoy	Berkshire	644.99999857	119	4	1	0.25	12	620.15504013460725	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Scituate	Plymouth	19063.00004578	1935	41	2	0.04878048780487805	211	215.07632535035435	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Seekonk	Bristol	15531.00001526	1027	34	4	0.11764705882352941	167	218.91700448517975	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sharon	Norfolk	18575	1588	41	3	0.073170731707317069	163	220.72678331090177	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sheffield	Berkshire	3327.00003433	440	8	1	0.125	22	240.45686556811418	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Shelburne	Franklin	1883.99999142	548	16	0	0	23	849.25690407994921	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Sherborn	Middlesex	4400.99999237	356	8	0	0	32	181.77686920857931	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Shirley	Middlesex	7431.00001907	559	26	1	0.038461538461538464	46	349.88561342049269	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Shrewsbury	Worcester	38324.99990845	3835	128	4	0.03125	298	333.98564985196049	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Shutesbury	Franklin	1716.99999332	174	2	0	0	11	116.48223691211494	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Somerset	Bristol	18302.99981689	1403	44	4	0.090909090909090912	139	240.39775140792401	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Somerville	Middlesex	81044.99966431	8158	232	11	0.047413793103448273	679	286.26072053914316	11	13.572706577286962	3/7/24
2023-2024	2/25/24	3/2/24	South Hadley	Hampshire	18150.00010681	2800	102	2	0.019607843137254902	200	561.98346776719256	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Southampton	Hampshire	6223.99996948	903	17	0	0	77	273.13624812598306	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Southborough	Worcester	10450.00006104	935	32	2	0.0625	85	306.22009390510289	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Southbridge	Worcester	17739.99993896	3406	136	6	0.044117647058823532	314	766.62908944729645	6	33.821871593263076	3/7/24
2023-2024	2/25/24	3/2/24	Southwick	Hampden	9231.99997711	1440	42	3	0.071428571428571425	84	454.93934254912926	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Spencer	Worcester	11992.00004578	1393	66	2	0.030303030303030304	123	550.36690917313229	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Springfield	Hampden	155928.99914551	38990	1188	57	0.047979797979797977	2973	761.88522116491038	49	31.424558785421386	3/7/24
2023-2024	2/25/24	3/2/24	Statewide (all of MA)		7029916.997	956613	27381	1450	0.052956429640991926	87091	389.49250768799652	1296	18.435495049985153	3/7/24
2023-2024	2/25/24	3/2/24	Sterling	Worcester	7985.00001144	897	35	3	0.085714285714285715	79	438.32185284728837	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Stockbridge	Berkshire	2018.00001335	246	5	1	0.20000000000000001	17	247.77006773650623	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Stoneham	Middlesex	23243.99995422	3946	150	10	0.066666666666666666	384	645.32782780687955	10	43.021855187125304	3/7/24
2023-2024	2/25/24	3/2/24	Stoughton	Norfolk	29281.00024414	2087	63	3	0.047619047619047616	190	215.15658438822689	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Stow	Middlesex	7174.00006104	761	21	2	0.095238095238095233	89	292.72372207027377	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sturbridge	Worcester	9867.00001526	1160	51	5	0.098039215686274508	94	516.874429118526	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sudbury	Middlesex	18934.00010681	2266	73	7	0.095890410958904104	196	385.54980240939187	5	26.407520712972044	3/7/24
2023-2024	2/25/24	3/2/24	Sunderland	Franklin	3663.00003052	351	8	2	0.25	28	218.40021658051469	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Sutton	Worcester	9357.00002289	1187	34	0	0	79	363.36432528402162	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Swampscott	Essex	15111.00006104	2704	63	2	0.031746031746031744	246	416.9148285720018	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Swansea	Bristol	17143.99992371	1165	33	2	0.060606060606060608	140	192.48716837872414	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Taunton	Bristol	59407.99990845	4400	124	6	0.048387096774193547	359	208.72609781694172	6	10.099649894368147	3/7/24
2023-2024	2/25/24	3/2/24	Templeton	Worcester	8149.00001526	858	15	3	0.20000000000000001	102	184.07166489030146	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Tewksbury	Middlesex	31342.00015259	3782	145	17	0.11724137931034483	590	462.63799149403576	16	51.049709406238421	3/7/24
2023-2024	2/25/24	3/2/24	Tisbury	Dukes	4814.99998474	1321	29	0	0	88	602.28452942697027	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Tolland	Hampden	471.00000024	16	0	0	*	1-4	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Topsfield	Essex	6569.00001526	898	25	0	0	76	380.57542916614688	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Townsend	Middlesex	9127	695	18	0	0	79	197.21704831817686	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Truro	Barnstable	2453.99997902	236	2	0	0	10	81.499593198802557	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Tyngsborough	Middlesex	12379.99999237	1204	35	1	0.028571428571428571	144	282.71405510154347	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Tyringham	Berkshire	426.9999975	28	0	0	*	1-4	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Unknown	Unknown		8902	262	7	*	407	*	7	*	3/7/24
2023-2024	2/25/24	3/2/24	Upton	Worcester	7999.99998856	1283	13	1	0.076923076923076927	114	162.50000023237502	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Uxbridge	Worcester	14162.00007629	2605	52	2	0.038461538461538464	223	367.17977488969456	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Wakefield	Middlesex	27089.99998474	4133	115	8	0.069565217391304349	377	424.5108898662989	7	25.839793296209496	3/7/24
2023-2024	2/25/24	3/2/24	Wales	Hampden	1832.00000954	302	10	2	0.20000000000000001	24	545.85152554179933	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Walpole	Norfolk	26383.00012207	2553	73	2	0.027397260273972601	233	276.69332396710178	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Waltham	Middlesex	65217.99978638	7913	235	17	0.072340425531914887	939	360.32997143386314	17	26.066423465428397	3/7/24
2023-2024	2/25/24	3/2/24	Ware	Hampshire	10065.99990082	2335	69	3	0.043478260869565216	164	685.47586608240579	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Wareham	Plymouth	23302.99987793	4272	110	3	0.027272727272727271	407	472.04222879552822	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Warren	Worcester	4975.00001907	748	28	0	0	57	562.81406819439906	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Warwick	Franklin	779.99999905	74	1	0	0	1-4	128.20512836127548	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Washington	Berkshire	494.00000238	60	0	0	*	6	0	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Watertown	Middlesex	35329.00003052	3594	98	8	0.081632653061224483	347	277.39251016258538	6	16.983214907913393	3/7/24
2023-2024	2/25/24	3/2/24	Wayland	Middlesex	13943.00003052	1545	51	4	0.078431372549019607	122	365.7749400298751	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Webster	Worcester	17775.99998474	3044	111	4	0.036036036036036036	254	624.43744428042953	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Wellesley	Norfolk	29549.99996948	2511	69	4	0.057971014492753624	193	233.50253831223344	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Wellfleet	Barnstable	3565.99996948	458	10	0	0	32	280.42625029686184	0	0	3/7/24
2023-2024	2/25/24	3/2/24	Wendell	Franklin	924.00000167	89	3	1	0.33333333333333331	8	324.67532408851969	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	Wenham	Essex	4978.99998093	519	11	1	0.090909090909090912	36	220.92789801427898	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	West Boylston	Worcester	7876.99999237	858	33	3	0.090909090909090912	59	418.94122168294041	1-4	*	3/7/24
2023-2024	2/25/24	3/2/24	West Bridgewater	Plymouth	7707.00000763	556	13	0	0	48	168.67782518658208	0	0	3/7/24
2023-2024	2/25/24	3/2/24	West Brookfield	Worcester	3832.99998474	659	30	2	0.066666666666666666	49	782.67675761639634	1-4	*	3/7/24
