Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Martha's Vineyard,MVY,18:20,2023-06-01,"['B61225', 'QR4061']","['JetBlue Airways', 'Qatar Airways']",C,Landed - On-time [+],17:30,2023-06-01,17:14,2023-06-01,18:20,2023-06-01,17:52,2023-06-01,
Newark,EWR,18:21,2023-06-01,"['UA1261', 'SK3921', 'TP8514']","['United Airlines', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - On-time [+],16:59,2023-06-01,17:08,2023-06-01,18:21,2023-06-01,18:24,2023-06-01,
Cancun,CUN,18:22,2023-06-01,"['DL626', 'AM5082']","['Delta Air Lines', 'Aeromexico']",E,Landed - On-time [+],13:00,2023-06-01,12:58,2023-06-01,18:22,2023-06-01,18:16,2023-06-01,
Tokyo,NRT,18:25,2023-06-01,"['JL8', 'AA8476', 'MH9108']","['JAL Japan Airlines', 'American Airlines', 'Malaysia Airlines']",E,Landed - On-time [+],18:25,2023-06-01,18:30,2023-06-01,18:25,2023-06-01,18:23,2023-06-01,
New York,LGA,18:30,2023-06-01,"['DL5821', 'VS5404']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-01,17:39,2023-06-01,18:30,2023-06-01,18:50,2023-06-01,
Raleigh/Durham,RDU,18:30,2023-06-01,"['DL1391', 'VS3202']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],16:22,2023-06-01,16:15,2023-06-01,18:30,2023-06-01,18:00,2023-06-01,
Newark,EWR,18:32,2023-06-01,"['DL5767', 'VS3775']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:00,2023-06-01,17:00,2023-06-01,18:32,2023-06-01,18:08,2023-06-01,
Louisville,SDF,18:33,2023-06-01,['DL5710'],['Delta Air Lines'],A,Landed - On-time [+],15:52,2023-06-01,15:50,2023-06-01,18:33,2023-06-01,18:14,2023-06-01,
Washington,DCA,18:34,2023-06-01,"['AA2143', 'B64269', 'QR2300']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],17:00,2023-06-01,16:53,2023-06-01,18:34,2023-06-01,18:19,2023-06-01,
London,LHR,18:40,2023-06-01,"['VS11', 'AF9645', 'DL5985', 'KL4804', 'SQ2511']","['Virgin Atlantic', 'Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Singapore Airlines']",E,Landed - On-time [+],15:55,2023-06-01,16:43,2023-06-01,18:40,2023-06-01,18:47,2023-06-01,
Massena,MSS,18:40,2023-06-01,['4B865'],['Boutique Air'],B,Landed - On-time [+],17:30,2023-06-01,17:30,2023-06-01,18:40,2023-06-01,18:48,2023-06-01,
Atlanta,ATL,18:41,2023-06-01,"['DL334', 'AM3200', 'KL5022', 'VS3634', 'WS6343']","['Delta Air Lines', 'Aeromexico', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],16:00,2023-06-01,16:54,2023-06-01,18:41,2023-06-01,19:16,2023-06-01,
New York,LGA,18:42,2023-06-01,"['B61132', 'AA9373', 'HA2188', 'LY8583', 'QR3966']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],17:15,2023-06-01,17:11,2023-06-01,18:42,2023-06-01,18:14,2023-06-01,
Orlando,MCO,18:45,2023-06-01,['NK103'],['Spirit Airlines'],B,Landed - Delayed [+],15:40,2023-06-01,16:17,2023-06-01,18:45,2023-06-01,19:20,2023-06-01,
Memphis,MEM,18:45,2023-06-01,['FX554'],['FedEx'],,Landed - Delayed [+],15:10,2023-06-01,16:40,2023-06-01,18:45,2023-06-01,20:13,2023-06-01,
Toronto,YYZ,18:46,2023-06-01,"['AC770', 'SK3890', 'UA8138']","['Air Canada', 'SAS Scandinavian Airlines', 'United Airlines']",B,Landed - Delayed [+],17:15,2023-06-01,22:17,2023-06-01,18:46,2023-06-01,00:01,2023-06-02,
Dulles,IAD,18:49,2023-06-01,"['UA688', 'AV2033', 'CM1085', 'LH7448', 'NH7104', 'OS7887', 'SK8767', 'SN8833']","['United Airlines', 'Avianca', 'Copa Airlines', 'Lufthansa', 'ANA All Nippon Airways', 'Austrian', 'SAS Scandinavian Airlines', 'Brussels Airlines']",B,Landed - On-time [+],17:14,2023-06-01,17:11,2023-06-01,18:49,2023-06-01,18:40,2023-06-01,
Punta Cana,PUJ,18:49,2023-06-01,"['B61596', 'QR3921']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],14:26,2023-06-01,14:48,2023-06-01,18:49,2023-06-01,18:55,2023-06-01,
Dublin,DUB,18:50,2023-06-01,"['EI137', 'B66817', 'BA6137']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,En Route [+],16:45,2023-06-01,,,18:50,2023-06-01,,,Airbus A330-300
Istanbul,IST,18:50,2023-06-01,"['TK81', 'B66901', 'PK5081', 'SQ6301']","['Turkish Airlines', 'JetBlue Airways', 'Pakistan International Airlines', 'Singapore Airlines']",E,Landed - On-time [+],15:10,2023-06-01,15:33,2023-06-01,18:50,2023-06-01,18:30,2023-06-01,
Reykjavik,KEF,18:50,2023-06-01,"['FI631', 'B65631']","['Icelandair', 'JetBlue Airways']",E,Landed - Delayed [+],17:10,2023-06-01,17:32,2023-06-01,18:50,2023-06-01,19:06,2023-06-01,
Portland,PDX,18:50,2023-06-01,"['AS358', 'QR2121']","['Alaska Airlines', 'Qatar Airways']",B,Landed - On-time [+],10:20,2023-06-01,10:10,2023-06-01,18:50,2023-06-01,18:45,2023-06-01,
Philadelphia,PHL,18:50,2023-06-01,"['AA1514', 'BA4776', 'MH9493', 'QR2651']","['American Airlines', 'British Airways', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - On-time [+],17:29,2023-06-01,17:26,2023-06-01,18:50,2023-06-01,18:38,2023-06-01,
Pittsburgh,PIT,18:50,2023-06-01,"['DL5657', 'VS2381']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:00,2023-06-01,16:54,2023-06-01,18:50,2023-06-01,18:34,2023-06-01,
San Antonio,SAT,18:52,2023-06-01,"['B61566', 'AA9283', 'QR3963']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],13:36,2023-06-01,13:36,2023-06-01,18:52,2023-06-01,18:49,2023-06-01,
Philadelphia,PHL,18:55,2023-06-01,"['DL5619', 'VS4197']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:25,2023-06-01,17:22,2023-06-01,18:55,2023-06-01,18:39,2023-06-01,
Kansas City,MCI,18:58,2023-06-01,"['DL2018', 'VS3554']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],14:55,2023-06-01,14:48,2023-06-01,18:58,2023-06-01,18:57,2023-06-01,
Cleveland,CLE,18:59,2023-06-01,"['DL3636', 'VS2273']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:00,2023-06-01,16:59,2023-06-01,18:59,2023-06-01,18:50,2023-06-01,
Dublin,DUB,19:06,2023-06-01,['DL163'],['Delta Air Lines'],A,Landed - Delayed [+],18:10,2023-06-01,18:56,2023-06-01,19:06,2023-06-01,20:25,2023-06-01,
Brunswick,NHZ,19:08,2023-06-01,['CNS206'],['PlaneSense'],,Landed - On-time [+],18:30,2023-06-01,18:36,2023-06-01,19:08,2023-06-01,19:06,2023-06-01,
Columbus,CMH,19:08,2023-06-01,"['DL5674', 'VS4210']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:00,2023-06-01,16:53,2023-06-01,19:08,2023-06-01,19:06,2023-06-01,
Minneapolis,MSP,19:08,2023-06-01,"['DL1186', 'AF3710', 'KL5308', 'VS4298', 'WS7326']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],15:15,2023-06-01,15:15,2023-06-01,19:08,2023-06-01,19:06,2023-06-01,
Austin,AUS,19:10,2023-06-01,"['B61238', 'AA9460', 'HA2006', 'QR3808']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],14:09,2023-06-01,14:03,2023-06-01,19:10,2023-06-01,18:56,2023-06-01,
Washington,DCA,19:10,2023-06-01,"['DL5700', 'VS2002']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:24,2023-06-01,17:19,2023-06-01,19:10,2023-06-01,18:52,2023-06-01,
Chicago,MDW,19:10,2023-06-01,['WN2942'],['Southwest Airlines'],B,Landed - On-time [+],16:00,2023-06-01,16:00,2023-06-01,19:10,2023-06-01,19:21,2023-06-01,
Philadelphia,PHL,19:14,2023-06-01,"['B62460', 'EI5205', 'HA2460', 'QR4187', 'TK8922']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],17:42,2023-06-01,17:29,2023-06-01,19:14,2023-06-01,18:46,2023-06-01,
Sarasota,SRQ,19:14,2023-06-01,"['B6940', 'QR3848']","['JetBlue Airways', 'Qatar Airways']",C,Landed - Delayed [+],15:55,2023-06-01,16:10,2023-06-01,19:14,2023-06-01,19:29,2023-06-01,
Toronto,YTZ,19:15,2023-06-01,['PD2947'],['Porter Airlines Canada'],E,Landed - On-time [+],17:40,2023-06-01,17:33,2023-06-01,19:15,2023-06-01,19:15,2023-06-01,
Louisville,SDF,19:17,2023-06-01,['5X2014'],['UPS'],,Landed - On-time [+],17:15,2023-06-01,17:29,2023-06-01,19:17,2023-06-01,19:30,2023-06-01,
Houston,IAH,19:23,2023-06-01,"['UA1571', 'NZ6391']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],14:35,2023-06-01,14:30,2023-06-01,19:23,2023-06-01,19:21,2023-06-01,
Los Angeles,LAX,19:24,2023-06-01,"['B61388', 'AA9265', 'HA2314']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],10:45,2023-06-01,10:32,2023-06-01,19:24,2023-06-01,19:28,2023-06-01,
Cincinnati,CVG,19:25,2023-06-01,"['DL2482', 'VS2001']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:00,2023-06-01,16:57,2023-06-01,19:25,2023-06-01,19:16,2023-06-01,
New York,JFK,19:28,2023-06-01,"['B61918', 'AA9396', 'EI5012', 'HA2176', 'LY8607', 'QR3910']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],17:59,2023-06-01,17:58,2023-06-01,19:28,2023-06-01,19:01,2023-06-01,
Nashville,BNA,19:30,2023-06-01,"['B6207', 'AA9195', 'FI7810', 'HA2166', 'QR3810']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],15:54,2023-06-01,15:47,2023-06-01,19:30,2023-06-01,19:20,2023-06-01,
New Orleans,MSY,19:30,2023-06-01,['DL2112'],['Delta Air Lines'],A,Landed - Delayed [+],14:57,2023-06-01,17:05,2023-06-01,19:30,2023-06-01,21:20,2023-06-01,
Las Vegas,LAS,19:31,2023-06-01,"['B6888', 'EI5161', 'HA2180']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - On-time [+],11:25,2023-06-01,11:13,2023-06-01,19:31,2023-06-01,19:45,2023-06-01,
Charlotte,CLT,19:32,2023-06-01,"['AA1510', 'MH9487', 'QR7905']","['American Airlines', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - On-time [+],17:22,2023-06-01,17:18,2023-06-01,19:32,2023-06-01,19:30,2023-06-01,
New York,LGA,19:32,2023-06-01,"['DL5707', 'VS3671', 'WS7789']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],17:59,2023-06-01,18:31,2023-06-01,19:32,2023-06-01,19:40,2023-06-01,
Cincinnati,CVG,19:33,2023-06-01,"['AA4281', 'B64782']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],17:22,2023-06-01,17:16,2023-06-01,19:33,2023-06-01,19:24,2023-06-01,
Washington,DCA,19:34,2023-06-01,"['AA2148', 'B64276', 'QR2301']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],18:00,2023-06-01,17:51,2023-06-01,19:34,2023-06-01,19:32,2023-06-01,
New York,LGA,19:37,2023-06-01,"['B61232', 'AA9530', 'HA2196', 'QR3943']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:15,2023-06-01,18:14,2023-06-01,19:37,2023-06-01,19:24,2023-06-01,
London,LHR,19:40,2023-06-01,"['BA203', 'AA6927', 'AY5503', 'EI8903', 'IB7395']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],17:05,2023-06-01,18:42,2023-06-01,19:40,2023-06-01,20:12,2023-06-01,
Detroit,DTW,19:41,2023-06-01,"['DL2889', 'KL5634', 'VS4208', 'WS7312']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],17:40,2023-06-01,17:39,2023-06-01,19:41,2023-06-01,19:31,2023-06-01,
Teterboro,TEB,19:41,2023-06-01,['1I705'],['NetJets Aviation'],,Landed - Delayed [+],18:45,2023-06-01,19:51,2023-06-01,19:41,2023-06-01,20:32,2023-06-01,
Philadelphia,PHL,19:44,2023-06-01,['5X2206'],['UPS'],,Landed - Delayed [+],18:45,2023-06-01,19:05,2023-06-01,19:44,2023-06-01,20:04,2023-06-01,
Louisville,SDF,19:45,2023-06-01,"['AA4786', 'B64677']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],17:25,2023-06-01,17:17,2023-06-01,19:45,2023-06-01,19:34,2023-06-01,
San Francisco,SFO,19:49,2023-06-01,"['B6334', 'AA9185', 'FI7832', 'HA2226']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],11:03,2023-06-01,10:58,2023-06-01,19:49,2023-06-01,19:53,2023-06-01,
Baltimore,BWI,19:50,2023-06-01,['WN1947'],['Southwest Airlines'],B,Landed - On-time [+],18:25,2023-06-01,18:41,2023-06-01,19:50,2023-06-01,19:55,2023-06-01,
Ponta Delgada (Azores),PDL,19:50,2023-06-01,"['S4225', 'TP6510']","['Azores Airlines', 'TAP Air Portugal']",E,Landed - On-time [+],18:05,2023-06-01,18:05,2023-06-01,19:50,2023-06-01,19:40,2023-06-01,
San Francisco,SFO,19:53,2023-06-01,"['UA549', 'NZ9015', 'VA8309']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],11:05,2023-06-01,11:03,2023-06-01,19:53,2023-06-01,19:48,2023-06-01,
Philadelphia,PHL,19:55,2023-06-01,"['AA1856', 'BA6808', 'QR2652']","['American Airlines', 'British Airways', 'Qatar Airways']",B,Landed - On-time [+],18:35,2023-06-01,18:29,2023-06-01,19:55,2023-06-01,19:43,2023-06-01,
Jacksonville,JAX,19:57,2023-06-01,"['B6502', 'FI7946', 'HA2170', 'QR3864', 'TK8916']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - Delayed [+],17:16,2023-06-01,17:37,2023-06-01,19:57,2023-06-01,20:13,2023-06-01,
Chicago,ORD,20:00,2023-06-01,"['DL896', 'VS1860']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],16:30,2023-06-01,16:26,2023-06-01,20:00,2023-06-01,20:00,2023-06-01,
Indianapolis,IND,20:02,2023-06-01,"['DL5624', 'VS3144']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:35,2023-06-01,17:28,2023-06-01,20:02,2023-06-01,19:39,2023-06-01,
Los Angeles,LAX,20:04,2023-06-01,"['AA2110', 'B64353', 'BA4745', 'QF3244', 'QR9305', 'TN1346']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - On-time [+],11:30,2023-06-01,11:26,2023-06-01,20:04,2023-06-01,20:15,2023-06-01,
Zurich,ZRH,20:05,2023-06-01,"['LX52', 'UA9722']","['SWISS', 'United Airlines']",E,Landed - Delayed [+],17:40,2023-06-01,18:11,2023-06-01,20:05,2023-06-01,20:50,2023-06-01,
Washington,DCA,20:11,2023-06-01,"['B62754', 'AA9313', 'QR3821']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:30,2023-06-01,18:22,2023-06-01,20:11,2023-06-01,19:53,2023-06-01,
Frankfurt,FRA,20:15,2023-06-01,"['LH420', 'AC9187', 'SN7236', 'UA8859']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - On-time [+],17:35,2023-06-01,17:48,2023-06-01,20:15,2023-06-01,19:39,2023-06-01,
Dulles,IAD,20:17,2023-06-01,['DL8839'],['Delta Air Lines'],,Landed - On-time [+],19:05,2023-06-01,19:03,2023-06-01,20:17,2023-06-01,20:14,2023-06-01,
Chicago,ORD,20:17,2023-06-01,"['AA1461', 'AS4485', 'B64314', 'JL7312', 'QR2758']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:00,2023-06-01,18:15,2023-06-01,20:17,2023-06-01,21:31,2023-06-01,
Newark,EWR,20:19,2023-06-01,"['UA1779', 'SK6778', 'TP8516']","['United Airlines', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - On-time [+],18:57,2023-06-01,19:15,2023-06-01,20:19,2023-06-01,20:27,2023-06-01,
Fort Myers,RSW,20:21,2023-06-01,"['B6166', 'FI7952', 'HA2494', 'QR3957']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],17:05,2023-06-01,17:01,2023-06-01,20:21,2023-06-01,20:20,2023-06-01,
Portsmouth,PSM,20:22,2023-06-01,['CNS242'],['PlaneSense'],,Landed - Delayed [+],20:00,2023-06-01,22:05,2023-06-01,20:22,2023-06-01,22:20,2023-06-01,
Orlando,MCO,20:28,2023-06-01,"['B61152', 'AD7641', 'FI7816', 'HA2154', 'QR3937']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],17:18,2023-06-01,17:41,2023-06-01,20:28,2023-06-01,20:44,2023-06-01,
New York,LGA,20:29,2023-06-01,"['DL5830', 'VS3669']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],18:59,2023-06-01,18:59,2023-06-01,20:29,2023-06-01,20:02,2023-06-01,
Charleston,CHS,20:32,2023-06-01,"['B668', 'HA2328', 'QR3955']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:10,2023-06-01,18:09,2023-06-01,20:32,2023-06-01,20:23,2023-06-01,
New York,LGA,20:36,2023-06-01,"['B61332', 'AA9536', 'HA2438', 'QR3947']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],19:15,2023-06-01,21:46,2023-06-01,20:36,2023-06-01,22:33,2023-06-01,
Dallas,DFW,20:38,2023-06-01,"['AA849', 'QF4524', 'QR2435']","['American Airlines', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],15:55,2023-06-01,15:56,2023-06-01,20:38,2023-06-01,20:41,2023-06-01,
London,LHR,20:40,2023-06-01,"['UA25', 'AC5479', 'LH7666', 'LX3116', 'OS7901', 'SN9052']","['United Airlines', 'Air Canada', 'Lufthansa', 'SWISS', 'Austrian', 'Brussels Airlines']",E,Landed - On-time [+],18:00,2023-06-01,17:50,2023-06-01,20:40,2023-06-01,20:35,2023-06-01,
Milwaukee,MKE,20:40,2023-06-01,"['B62230', 'QR3949']","['JetBlue Airways', 'Qatar Airways']",C,Landed - On-time [+],17:24,2023-06-01,17:05,2023-06-01,20:40,2023-06-01,20:29,2023-06-01,
Jacksonville,JAX,20:41,2023-06-01,"['DL2092', 'KE3312', 'VS2378']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],18:00,2023-06-01,17:53,2023-06-01,20:41,2023-06-01,20:28,2023-06-01,
Teterboro,TEB,20:41,2023-06-01,['1I635'],['NetJets Aviation'],,Landed - Delayed [+],19:45,2023-06-01,21:10,2023-06-01,20:41,2023-06-01,22:01,2023-06-01,
Washington,DCA,20:42,2023-06-01,"['DL5740', 'VS3406']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:58,2023-06-01,18:57,2023-06-01,20:42,2023-06-01,21:02,2023-06-01,
Raleigh/Durham,RDU,20:49,2023-06-01,"['B61484', 'AA9540', 'FI7818', 'HA2474', 'QR4147', 'TK8932']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],18:50,2023-06-01,18:46,2023-06-01,20:49,2023-06-01,20:30,2023-06-01,
San Diego,SAN,20:50,2023-06-01,"['B6620', 'FI7892']","['JetBlue Airways', 'Icelandair']",C,Landed - On-time [+],12:15,2023-06-01,12:14,2023-06-01,20:50,2023-06-01,20:47,2023-06-01,
Charlotte,CLT,20:56,2023-06-01,"['AA1978', 'QR9324']","['American Airlines', 'Qatar Airways']",B,Landed - On-time [+],18:46,2023-06-01,18:43,2023-06-01,20:56,2023-06-01,20:53,2023-06-01,
Detroit,DTW,20:56,2023-06-01,"['B61136', 'AA9445', 'FI7842', 'HA2420', 'TK8910']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Turkish Airlines']",C,Landed - Delayed [+],18:59,2023-06-01,19:51,2023-06-01,20:56,2023-06-01,21:35,2023-06-01,
Tampa,TPA,20:57,2023-06-01,"['B6592', 'FI7850', 'HA2228']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],17:40,2023-06-01,19:48,2023-06-01,20:57,2023-06-01,23:04,2023-06-01,
Charlotte,CLT,21:00,2023-06-01,['DL5635'],['Delta Air Lines'],A,Landed - On-time [+],18:25,2023-06-01,18:17,2023-06-01,21:00,2023-06-01,20:31,2023-06-01,
Indianapolis,IND,21:00,2023-06-01,"['AA4726', 'B64713', 'QR9061']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],18:43,2023-06-01,18:33,2023-06-01,21:00,2023-06-01,20:50,2023-06-01,
Washington,DCA,21:05,2023-06-01,"['B62354', 'AA9416']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],19:30,2023-06-01,19:28,2023-06-01,21:05,2023-06-01,21:12,2023-06-01,
Toronto,YTZ,21:05,2023-06-01,['PD2949'],['Porter Airlines Canada'],E,Landed - Delayed [+],19:30,2023-06-01,19:42,2023-06-01,21:05,2023-06-01,21:20,2023-06-01,
Savannah,SAV,21:10,2023-06-01,"['B61148', 'HA2478']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],18:42,2023-06-01,19:21,2023-06-01,21:10,2023-06-01,21:44,2023-06-01,
Atlanta,ATL,21:11,2023-06-01,"['DL360', 'AM3041', 'AZ3502', 'KL5046', 'LA6152', 'VS4252', 'WS6379']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],18:30,2023-06-01,18:27,2023-06-01,21:11,2023-06-01,20:53,2023-06-01,
Los Angeles,LAX,21:12,2023-06-01,"['DL737', 'KE7525', 'LA6413', 'VS2203']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:35,2023-06-01,12:30,2023-06-01,21:12,2023-06-01,21:18,2023-06-01,
New York,LGA,21:14,2023-06-01,"['DL2807', 'VS3280', 'WS7909']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:00,2023-06-01,19:59,2023-06-01,21:14,2023-06-01,21:22,2023-06-01,
Miami,MIA,21:17,2023-06-01,"['AA1074', 'B64007']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],17:55,2023-06-01,18:11,2023-06-01,21:17,2023-06-01,21:31,2023-06-01,
Montreal,YUL,21:23,2023-06-01,"['AC8612', 'UA8424']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],20:00,2023-06-01,21:59,2023-06-01,21:23,2023-06-01,23:13,2023-06-01,
Las Vegas,LAS,21:24,2023-06-01,"['DL882', 'LA6303', 'VS3008']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:15,2023-06-01,13:08,2023-06-01,21:24,2023-06-01,21:26,2023-06-01,
Austin,AUS,21:26,2023-06-01,"['AA2914', 'B64403']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],16:19,2023-06-01,16:15,2023-06-01,21:26,2023-06-01,21:09,2023-06-01,
Newark,EWR,21:29,2023-06-01,"['UA1402', 'TP8512']","['United Airlines', 'TAP Air Portugal']",B,Landed - On-time [+],20:07,2023-06-01,20:05,2023-06-01,21:29,2023-06-01,21:21,2023-06-01,
Baltimore,BWI,21:32,2023-06-01,['DL3984'],['Delta Air Lines'],A,Landed - On-time [+],19:57,2023-06-01,19:55,2023-06-01,21:32,2023-06-01,21:22,2023-06-01,
New York,LGA,21:34,2023-06-01,"['B61432', 'AA9538']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],20:15,2023-06-01,20:31,2023-06-01,21:34,2023-06-01,21:41,2023-06-01,
Reykjavik,KEF,21:50,2023-06-01,"['FI633', 'B65668']","['Icelandair', 'JetBlue Airways']",E,Landed - Delayed [+],20:05,2023-06-01,21:03,2023-06-01,21:50,2023-06-01,22:31,2023-06-01,Boeing 737MAX 8 Passenger
San Francisco,SFO,21:51,2023-06-01,"['UA2652', 'NH7330', 'NZ9013', 'VA8307']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],13:00,2023-06-01,12:56,2023-06-01,21:51,2023-06-01,21:47,2023-06-01,
Washington,DCA,21:53,2023-06-01,['DL5703'],['Delta Air Lines'],A,Landed - On-time [+],20:15,2023-06-01,20:08,2023-06-01,21:53,2023-06-01,21:37,2023-06-01,
Chicago,ORD,21:53,2023-06-01,"['UA656', 'EK6224', 'NH7794', 'NZ2089']","['United Airlines', 'Emirates', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - On-time [+],18:29,2023-06-01,18:39,2023-06-01,21:53,2023-06-01,21:53,2023-06-01,
Baltimore,BWI,21:55,2023-06-01,['WN1045'],['Southwest Airlines'],B,Landed - Delayed [+],20:30,2023-06-01,21:01,2023-06-01,21:55,2023-06-01,22:21,2023-06-01,
New York,JFK,21:56,2023-06-01,"['B6318', 'AA9284', 'EI5010', 'EY8269', 'HA2000', 'QR3819', 'SQ1452']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines']",C,Landed - Delayed [+],20:30,2023-06-01,21:41,2023-06-01,21:56,2023-06-01,23:01,2023-06-01,
