Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Newark,EWR,18:32,2023-06-02,"['DL5767', 'KL7141', 'VS3775']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,16:52,2023-06-02,18:32,2023-06-02,20:04,2023-06-02,
Louisville,SDF,18:33,2023-06-02,['DL5710'],['Delta Air Lines'],A,Landed - Delayed [+],15:52,2023-06-02,15:50,2023-06-02,18:33,2023-06-02,19:45,2023-06-02,
Washington,DCA,18:34,2023-06-02,"['AA2143', 'B64269', 'QR2300']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],17:00,2023-06-02,17:00,2023-06-02,18:34,2023-06-02,18:33,2023-06-02,
Amsterdam,AMS,18:35,2023-06-02,"['KL617', 'AF3172', 'DL9223', 'VS6834']","['KLM Royal Dutch Airlines', 'Air France', 'Delta Air Lines', 'Virgin Atlantic']",E,Landed - On-time [+],17:00,2023-06-02,17:04,2023-06-02,18:35,2023-06-02,18:36,2023-06-02,
Memphis,MEM,18:35,2023-06-02,['FX554'],['FedEx'],,Landed - Delayed [+],15:00,2023-06-02,15:32,2023-06-02,18:35,2023-06-02,19:45,2023-06-02,
Chicago,MDW,18:37,2023-06-02,['1I809'],['NetJets Aviation'],,Landed - Delayed [+],15:29,2023-06-02,15:58,2023-06-02,18:37,2023-06-02,19:17,2023-06-02,
Westchester County,HPN,18:39,2023-06-02,['EDG2'],['Jet Edge'],,Unknown [+],18:00,2023-06-02,,,18:39,2023-06-02,,,
Massena,MSS,18:40,2023-06-02,['4B865'],['Boutique Air'],B,Landed - Delayed [+],17:30,2023-06-02,18:08,2023-06-02,18:40,2023-06-02,19:57,2023-06-02,
Atlanta,ATL,18:41,2023-06-02,"['DL334', 'AF8517', 'AM3200', 'KL5022', 'VS3634', 'WS6343']","['Delta Air Lines', 'Air France', 'Aeromexico', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],16:00,2023-06-02,16:10,2023-06-02,18:41,2023-06-02,19:42,2023-06-02,
Dublin,DUB,18:41,2023-06-02,['EI1GX'],['Aer Lingus'],,Landed - On-time [+],17:18,2023-06-02,17:26,2023-06-02,18:41,2023-06-02,18:52,2023-06-02,
New York,LGA,18:42,2023-06-02,"['B61132', 'AA9373', 'HA2188', 'QR3966', 'TP4462']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:15,2023-06-02,21:45,2023-06-02,18:42,2023-06-02,22:26,2023-06-02,
Dulles,IAD,18:45,2023-06-02,"['UA688', 'AV2033', 'CM1085', 'LH7448', 'NH7104', 'OS7887', 'SK8767', 'SN8833']","['United Airlines', 'Avianca', 'Copa Airlines', 'Lufthansa', 'ANA All Nippon Airways', 'Austrian', 'SAS Scandinavian Airlines', 'Brussels Airlines']",B,Landed - Delayed [+],17:05,2023-06-02,17:06,2023-06-02,18:45,2023-06-02,20:27,2023-06-02,
Orlando,MCO,18:45,2023-06-02,['NK103'],['Spirit Airlines'],B,Landed - Delayed [+],15:40,2023-06-02,16:16,2023-06-02,18:45,2023-06-02,19:05,2023-06-02,
Punta Cana,PUJ,18:49,2023-06-02,"['B61596', 'QR3921']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],14:26,2023-06-02,14:25,2023-06-02,18:49,2023-06-02,18:06,2023-06-02,
Dublin,DUB,18:50,2023-06-02,"['EI137', 'B66817', 'BA6137']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,En Route [+],16:45,2023-06-02,,,18:50,2023-06-02,,,Airbus A330-300
Istanbul,IST,18:50,2023-06-02,"['TK81', 'B66901', 'PK5081', 'SQ6301']","['Turkish Airlines', 'JetBlue Airways', 'Pakistan International Airlines', 'Singapore Airlines']",E,Landed - On-time [+],15:10,2023-06-02,15:31,2023-06-02,18:50,2023-06-02,18:24,2023-06-02,
Reykjavik,KEF,18:50,2023-06-02,"['FI631', 'B65631']","['Icelandair', 'JetBlue Airways']",E,Landed - On-time [+],17:10,2023-06-02,17:13,2023-06-02,18:50,2023-06-02,18:40,2023-06-02,
Portland,PDX,18:50,2023-06-02,"['AS358', 'QR2121']","['Alaska Airlines', 'Qatar Airways']",B,Landed - Delayed [+],10:20,2023-06-02,10:12,2023-06-02,18:50,2023-06-02,20:40,2023-06-02,
Philadelphia,PHL,18:50,2023-06-02,"['AA1514', 'BA4776', 'MH9493', 'QR2651']","['American Airlines', 'British Airways', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:29,2023-06-02,18:18,2023-06-02,18:50,2023-06-02,20:11,2023-06-02,
Pittsburgh,PIT,18:50,2023-06-02,"['DL5657', 'KL7186', 'VS2381']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,16:51,2023-06-02,18:50,2023-06-02,20:06,2023-06-02,
San Antonio,SAT,18:52,2023-06-02,"['B61566', 'AA9278', 'QR3963']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - Delayed [+],13:36,2023-06-02,15:05,2023-06-02,18:52,2023-06-02,20:08,2023-06-02,
Philadelphia,PHL,18:55,2023-06-02,"['DL5619', 'KL6797', 'VS4197']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:25,2023-06-02,17:28,2023-06-02,18:55,2023-06-02,18:41,2023-06-02,
Kansas City,MCI,18:58,2023-06-02,"['DL2018', 'VS3554']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],14:55,2023-06-02,14:52,2023-06-02,18:58,2023-06-02,20:38,2023-06-02,
Cleveland,CLE,18:59,2023-06-02,"['DL3636', 'KL7355', 'VS2273']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,17:48,2023-06-02,18:59,2023-06-02,21:10,2023-06-02,
Toronto,YYZ,19:01,2023-06-02,"['AC770', 'SK3890', 'TP8264', 'UA8138']","['Air Canada', 'SAS Scandinavian Airlines', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],17:30,2023-06-02,17:37,2023-06-02,19:01,2023-06-02,20:20,2023-06-02,
Columbus,CMH,19:08,2023-06-02,"['DL5674', 'KL7393', 'VS4210']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,16:55,2023-06-02,19:08,2023-06-02,20:04,2023-06-02,
Minneapolis,MSP,19:08,2023-06-02,"['DL1186', 'AF3710', 'KL5798', 'VS4298', 'WS7326']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],15:15,2023-06-02,15:52,2023-06-02,19:08,2023-06-02,21:24,2023-06-02,
Austin,AUS,19:10,2023-06-02,"['B61238', 'AA9460', 'HA2006', 'QR3808', 'TP4498']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:09,2023-06-02,14:12,2023-06-02,19:10,2023-06-02,19:16,2023-06-02,
Washington,DCA,19:10,2023-06-02,"['DL5700', 'KL6245', 'VS2002']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:24,2023-06-02,17:12,2023-06-02,19:10,2023-06-02,20:03,2023-06-02,
Chicago,MDW,19:10,2023-06-02,['WN2942'],['Southwest Airlines'],B,Landed - Delayed [+],16:00,2023-06-02,15:56,2023-06-02,19:10,2023-06-02,20:44,2023-06-02,
Philadelphia,PHL,19:14,2023-06-02,"['B62460', 'EI5205', 'HA2460', 'QR4187', 'TK8922']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - Delayed [+],17:42,2023-06-02,21:39,2023-06-02,19:14,2023-06-02,22:32,2023-06-02,
Sarasota,SRQ,19:14,2023-06-02,"['B6940', 'QR3848', 'TP4518']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],15:55,2023-06-02,16:00,2023-06-02,19:14,2023-06-02,18:53,2023-06-02,
Toronto,YTZ,19:15,2023-06-02,['PD2947'],['Porter Airlines Canada'],E,Canceled [+],17:40,2023-06-02,,,19:15,2023-06-02,,,De Havilland (Bombardier) DHC-8-400 Dash 8Q
Los Angeles,LAX,19:24,2023-06-02,"['B61388', 'AA9265', 'HA2314', 'TP4418']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - DIVERTED [+],10:45,2023-06-02,10:43,2023-06-02,19:24,2023-06-02,21:51,2023-06-02,
Cincinnati,CVG,19:25,2023-06-02,"['DL2482', 'KL7545', 'VS2001']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:00,2023-06-02,16:58,2023-06-02,19:25,2023-06-02,20:08,2023-06-02,
New York,JFK,19:28,2023-06-02,"['B61918', 'AA9396', 'EI5012', 'HA2176', 'QR3910']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],17:59,2023-06-02,18:13,2023-06-02,19:28,2023-06-02,19:43,2023-06-02,
San Francisco,SFO,19:29,2023-06-02,"['UA549', 'NZ9015', 'VA8309']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],10:35,2023-06-02,10:33,2023-06-02,19:29,2023-06-02,20:40,2023-06-02,
Nashville,BNA,19:30,2023-06-02,"['B6207', 'AA9195', 'FI7810', 'HA2166', 'QR3810', 'TP4492']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],15:54,2023-06-02,16:22,2023-06-02,19:30,2023-06-02,20:00,2023-06-02,
New Orleans,MSY,19:30,2023-06-02,['DL2112'],['Delta Air Lines'],A,Landed - Delayed [+],14:57,2023-06-02,15:15,2023-06-02,19:30,2023-06-02,20:20,2023-06-02,
Las Vegas,LAS,19:31,2023-06-02,"['B6888', 'EI5161', 'HA2180', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - DIVERTED [+],11:25,2023-06-02,11:20,2023-06-02,19:31,2023-06-02,22:04,2023-06-02,
Charlotte,CLT,19:32,2023-06-02,"['AA1510', 'MH9487', 'QR7934']","['American Airlines', 'Malaysia Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:22,2023-06-02,17:23,2023-06-02,19:32,2023-06-02,20:14,2023-06-02,
Houston,IAH,19:32,2023-06-02,"['UA1571', 'NZ6391']","['United Airlines', 'Air New Zealand']",B,Landed - DIVERTED [+],14:35,2023-06-02,14:32,2023-06-02,19:32,2023-06-02,19:41,2023-06-02,
New York,LGA,19:32,2023-06-02,"['DL5707', 'VS3671', 'WS7789']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],17:59,2023-06-02,17:56,2023-06-02,19:32,2023-06-02,20:38,2023-06-02,
Cincinnati,CVG,19:33,2023-06-02,"['AA4281', 'B64782']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],17:22,2023-06-02,17:13,2023-06-02,19:33,2023-06-02,20:07,2023-06-02,
Washington,DCA,19:34,2023-06-02,"['AA2148', 'B64276', 'QR2301']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],18:00,2023-06-02,19:01,2023-06-02,19:34,2023-06-02,22:47,2023-06-02,
New York,LGA,19:37,2023-06-02,"['B61232', 'AA9530', 'HA2196', 'QR3943']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],18:15,2023-06-02,19:53,2023-06-02,19:37,2023-06-02,22:35,2023-06-02,
Salt Lake City,SLC,19:40,2023-06-02,['B68442'],['JetBlue Airways'],,Landed - Delayed [+],13:00,2023-06-02,14:06,2023-06-02,19:40,2023-06-02,21:47,2023-06-02,
Detroit,DTW,19:41,2023-06-02,"['DL2889', 'KL5634', 'VS4208', 'WS7312']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],17:40,2023-06-02,17:46,2023-06-02,19:41,2023-06-02,21:17,2023-06-02,
Louisville,SDF,19:45,2023-06-02,"['AA4786', 'B64677']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],17:25,2023-06-02,17:15,2023-06-02,19:45,2023-06-02,20:31,2023-06-02,
San Francisco,SFO,19:49,2023-06-02,"['B6334', 'AA9185', 'FI7832', 'HA2226', 'TP4392']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - DIVERTED [+],11:03,2023-06-02,10:58,2023-06-02,19:49,2023-06-02,22:29,2023-06-02,
Baltimore,BWI,19:50,2023-06-02,['WN1947'],['Southwest Airlines'],B,Landed - Delayed [+],18:25,2023-06-02,21:36,2023-06-02,19:50,2023-06-02,22:57,2023-06-02,
London,LHR,19:50,2023-06-02,"['BA203', 'AA6927', 'AY5503', 'EI8903', 'IB7395']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],17:15,2023-06-02,17:20,2023-06-02,19:50,2023-06-02,21:36,2023-06-02,
Lisbon,LIS,19:50,2023-06-02,['TP215'],['TAP Air Portugal'],E,Landed - Delayed [+],17:25,2023-06-02,17:44,2023-06-02,19:50,2023-06-02,21:22,2023-06-02,
Ponta Delgada (Azores),PDL,19:50,2023-06-02,"['S4281', 'TP6473']","['Azores Airlines', 'TAP Air Portugal']",E,Landed - Delayed [+],18:05,2023-06-02,18:05,2023-06-02,19:50,2023-06-02,20:35,2023-06-02,
Philadelphia,PHL,19:55,2023-06-02,"['AA1856', 'BA6808', 'QR2652']","['American Airlines', 'British Airways', 'Qatar Airways']",B,Landed - Delayed [+],18:35,2023-06-02,21:54,2023-06-02,19:55,2023-06-02,23:25,2023-06-02,
Jacksonville,JAX,19:57,2023-06-02,"['B6502', 'FI7946', 'HA2170', 'QR3864', 'TK8916']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Canceled [+],17:16,2023-06-02,,,19:57,2023-06-02,,,
Chicago,ORD,20:00,2023-06-02,"['DL896', 'VS1860']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - DIVERTED [+],16:30,2023-06-02,16:23,2023-06-02,20:00,2023-06-02,20:00,2023-06-02,
Indianapolis,IND,20:02,2023-06-02,"['DL5624', 'VS3144']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:35,2023-06-02,17:28,2023-06-02,20:02,2023-06-02,20:58,2023-06-02,
Los Angeles,LAX,20:04,2023-06-02,"['AA2110', 'B64353', 'BA4745', 'QF3244', 'QR9305', 'TN1346']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],11:30,2023-06-02,11:24,2023-06-02,20:04,2023-06-02,21:39,2023-06-02,
Zurich,ZRH,20:05,2023-06-02,"['LX52', 'UA9722']","['SWISS', 'United Airlines']",E,Landed - Delayed [+],17:40,2023-06-02,18:05,2023-06-02,20:05,2023-06-02,21:35,2023-06-02,
Newark,EWR,20:07,2023-06-02,"['UA1779', 'SK6778', 'TP8516']","['United Airlines', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],18:43,2023-06-02,22:15,2023-06-02,20:07,2023-06-02,23:37,2023-06-02,
Washington,DCA,20:11,2023-06-02,"['B62754', 'AA9313', 'QR3821']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - Delayed [+],18:30,2023-06-02,18:25,2023-06-02,20:11,2023-06-02,21:08,2023-06-02,
Frankfurt,FRA,20:15,2023-06-02,"['LH420', 'AC9187', 'SN7236', 'UA8859']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - Delayed [+],17:35,2023-06-02,17:56,2023-06-02,20:15,2023-06-02,21:20,2023-06-02,
Dulles,IAD,20:17,2023-06-02,['1I373'],['NetJets Aviation'],,En Route [+],17:45,2023-06-02,,,20:17,2023-06-02,,,
Chicago,ORD,20:17,2023-06-02,"['AA1461', 'AS4485', 'B64314', 'BA5129', 'JL7312', 'QR2758']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'British Airways', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],17:00,2023-06-02,16:54,2023-06-02,20:17,2023-06-02,20:58,2023-06-02,
Fort Myers,RSW,20:21,2023-06-02,"['B6166', 'FI7952', 'HA2494', 'QR3957', 'TP4370']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:05,2023-06-02,21:50,2023-06-02,20:21,2023-06-02,01:13,2023-06-03,
Orlando,MCO,20:28,2023-06-02,"['B61152', 'AD7641', 'FI7816', 'HA2154', 'QR3937', 'TP4472']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:18,2023-06-02,17:17,2023-06-02,20:28,2023-06-02,21:12,2023-06-02,
New York,LGA,20:29,2023-06-02,"['DL5830', 'VS3669']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:59,2023-06-02,21:05,2023-06-02,20:29,2023-06-02,22:45,2023-06-02,
Charleston,CHS,20:32,2023-06-02,"['B668', 'HA2328', 'QR3955', 'TP4490']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],18:10,2023-06-02,18:34,2023-06-02,20:32,2023-06-02,21:18,2023-06-02,
New York,LGA,20:36,2023-06-02,"['B61332', 'AA9536', 'HA2438', 'QR3947']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],19:15,2023-06-02,23:28,2023-06-02,20:36,2023-06-02,00:29,2023-06-03,
Dallas,DFW,20:38,2023-06-02,"['AA849', 'QF4524', 'QR2435']","['American Airlines', 'Qantas', 'Qatar Airways']",B,Landed - Delayed [+],15:55,2023-06-02,15:51,2023-06-02,20:38,2023-06-02,21:16,2023-06-02,
London,LHR,20:40,2023-06-02,"['UA25', 'AC5479', 'LH7666', 'LX3116', 'OS7901', 'SN9052']","['United Airlines', 'Air Canada', 'Lufthansa', 'SWISS', 'Austrian', 'Brussels Airlines']",E,Landed - Delayed [+],18:00,2023-06-02,17:51,2023-06-02,20:40,2023-06-02,21:41,2023-06-02,
Milwaukee,MKE,20:40,2023-06-02,"['B62230', 'QR3949']","['JetBlue Airways', 'Qatar Airways']",C,Landed - Delayed [+],17:24,2023-06-02,17:32,2023-06-02,20:40,2023-06-02,21:19,2023-06-02,
Jacksonville,JAX,20:41,2023-06-02,"['DL2092', 'KE3312', 'VS2378']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],18:00,2023-06-02,17:55,2023-06-02,20:41,2023-06-02,21:24,2023-06-02,
Washington,DCA,20:42,2023-06-02,"['DL5740', 'VS3406']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:58,2023-06-02,22:11,2023-06-02,20:42,2023-06-02,00:11,2023-06-03,
Raleigh/Durham,RDU,20:49,2023-06-02,"['B61484', 'AA9540', 'FI7818', 'HA2474', 'QR4147', 'TK8932', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],18:50,2023-06-02,22:36,2023-06-02,20:49,2023-06-02,00:24,2023-06-03,
San Diego,SAN,20:50,2023-06-02,"['B6620', 'FI7892', 'TP4378']","['JetBlue Airways', 'Icelandair', 'TAP Air Portugal']",C,Landed - Delayed [+],12:15,2023-06-02,12:14,2023-06-02,20:50,2023-06-02,21:43,2023-06-02,
Charlotte,CLT,20:56,2023-06-02,"['AA1978', 'QR7957']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],18:46,2023-06-02,18:37,2023-06-02,20:56,2023-06-02,22:04,2023-06-02,
Detroit,DTW,20:56,2023-06-02,"['B61136', 'AA9445', 'FI7842', 'HA2420', 'TK8910']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Turkish Airlines']",C,Landed - Delayed [+],18:59,2023-06-02,22:50,2023-06-02,20:56,2023-06-02,00:51,2023-06-03,
Tampa,TPA,20:57,2023-06-02,"['B6592', 'FI7850', 'HA2228', 'TP4454']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],17:40,2023-06-02,20:21,2023-06-02,20:57,2023-06-02,23:04,2023-06-02,
Charlotte,CLT,21:00,2023-06-02,['DL5635'],['Delta Air Lines'],A,Landed - Delayed [+],18:25,2023-06-02,18:20,2023-06-02,21:00,2023-06-02,21:15,2023-06-02,
Indianapolis,IND,21:00,2023-06-02,"['AA4726', 'B64713', 'QR9061']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],18:43,2023-06-02,18:35,2023-06-02,21:00,2023-06-02,21:42,2023-06-02,
London,LHR,21:00,2023-06-02,"['VS11', 'AF9645', 'DL5985', 'KL4804', 'SQ2511']","['Virgin Atlantic', 'Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Singapore Airlines']",E,Landed - On-time [+],18:15,2023-06-02,17:52,2023-06-02,21:00,2023-06-02,20:38,2023-06-02,
Washington,DCA,21:05,2023-06-02,"['B62354', 'AA9416']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],19:30,2023-06-02,19:18,2023-06-02,21:05,2023-06-02,23:00,2023-06-02,
Toronto,YTZ,21:05,2023-06-02,['PD2949'],['Porter Airlines Canada'],E,Canceled [+],19:30,2023-06-02,,,21:05,2023-06-02,,,De Havilland (Bombardier) DHC-8-400 Dash 8Q
Savannah,SAV,21:10,2023-06-02,"['B61148', 'HA2478', 'TP4456']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],18:42,2023-06-02,18:49,2023-06-02,21:10,2023-06-02,21:56,2023-06-02,
Los Angeles,LAX,21:12,2023-06-02,"['DL737', 'KE7525', 'LA6413', 'VS2203']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],12:35,2023-06-02,12:31,2023-06-02,21:12,2023-06-02,21:43,2023-06-02,
Atlanta,ATL,21:13,2023-06-02,"['DL360', 'AF6856', 'AM3041', 'AZ3502', 'KL5046', 'LA6152', 'VS4252', 'WS6379']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],18:30,2023-06-02,18:36,2023-06-02,21:13,2023-06-02,22:00,2023-06-02,
New York,LGA,21:14,2023-06-02,"['DL2807', 'VS3280', 'WS7909']","['Delta Air Lines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],20:00,2023-06-02,21:56,2023-06-02,21:14,2023-06-02,23:11,2023-06-02,
Barcelona,BCN,21:15,2023-06-02,"['IB2625', 'AA8791', 'AY5391', 'QR5368', 'VY9795']","['Iberia', 'American Airlines', 'Finnair', 'Qatar Airways', 'Vueling']",E,Landed - Delayed [+],18:35,2023-06-02,18:38,2023-06-02,21:15,2023-06-02,22:22,2023-06-02,
Miami,MIA,21:17,2023-06-02,"['AA1074', 'B64007']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],17:55,2023-06-02,18:46,2023-06-02,21:17,2023-06-02,22:02,2023-06-02,
Montreal,YUL,21:23,2023-06-02,"['AC8612', 'TP8275', 'UA8424']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Canceled [+],20:00,2023-06-02,,,21:23,2023-06-02,,,Embraer 175
Reykjavik,KEF,21:24,2023-06-02,['FI7K'],['Icelandair'],,Landed - On-time [+],19:54,2023-06-02,20:02,2023-06-02,21:24,2023-06-02,21:25,2023-06-02,
Las Vegas,LAS,21:24,2023-06-02,"['DL882', 'LA6303', 'VS3008']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],13:15,2023-06-02,13:12,2023-06-02,21:24,2023-06-02,21:59,2023-06-02,
Austin,AUS,21:26,2023-06-02,"['AA2914', 'B64403']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],16:19,2023-06-02,16:16,2023-06-02,21:26,2023-06-02,21:38,2023-06-02,
Baltimore,BWI,21:32,2023-06-02,['DL3984'],['Delta Air Lines'],A,Landed - Delayed [+],19:57,2023-06-02,22:01,2023-06-02,21:32,2023-06-02,23:31,2023-06-02,
New York,LGA,21:34,2023-06-02,"['B61432', 'AA9538']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],20:15,2023-06-02,22:56,2023-06-02,21:34,2023-06-02,00:15,2023-06-03,
Reykjavik,KEF,21:50,2023-06-02,"['FI633', 'B65668']","['Icelandair', 'JetBlue Airways']",E,Landed - Delayed [+],20:05,2023-06-02,20:05,2023-06-02,21:50,2023-06-02,22:30,2023-06-02,Boeing 737MAX 8 Passenger
Washington,DCA,21:53,2023-06-02,['DL5703'],['Delta Air Lines'],A,Landed - Delayed [+],20:15,2023-06-02,21:54,2023-06-02,21:53,2023-06-02,23:41,2023-06-02,
Baltimore,BWI,21:55,2023-06-02,['WN1045'],['Southwest Airlines'],B,Landed - Delayed [+],20:30,2023-06-02,20:43,2023-06-02,21:55,2023-06-02,22:49,2023-06-02,
Chicago,ORD,21:57,2023-06-02,"['UA2039', 'EK6224', 'NH7794', 'NZ2089']","['United Airlines', 'Emirates', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - On-time [+],18:24,2023-06-02,18:20,2023-06-02,21:57,2023-06-02,21:52,2023-06-02,
Pittsburgh,PIT,22:00,2023-06-02,"['B62186', 'AA9453', 'HA2212']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:25,2023-06-02,00:57,2023-06-03,22:00,2023-06-02,02:29,2023-06-03,
Baltimore,BWI,22:01,2023-06-02,"['B6726', 'AA9208', 'FI7918', 'HA2394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:35,2023-06-02,23:05,2023-06-02,22:01,2023-06-02,00:45,2023-06-03,
Denver,DEN,22:02,2023-06-02,['UA1109'],['United Airlines'],B,Landed - On-time [+],16:01,2023-06-02,16:00,2023-06-02,22:02,2023-06-02,22:08,2023-06-02,
Raleigh/Durham,RDU,22:02,2023-06-02,['DL2996'],['Delta Air Lines'],A,Landed - Delayed [+],19:59,2023-06-02,20:52,2023-06-02,22:02,2023-06-02,22:52,2023-06-02,
