Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Phoenix,PHX,00:02,2023-06-04,['AA1548'],['American Airlines'],B,Landed - Delayed [+],16:03,2023-06-03,15:58,2023-06-03,00:02,2023-06-04,00:29,2023-06-04,
Fort Myers,RSW,00:08,2023-06-04,"['B61766', 'HA2222']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:59,2023-06-03,23:53,2023-06-04,00:08,2023-06-04,02:49,2023-06-05,
Orlando,MCO,00:17,2023-06-04,"['B6976', 'AD7414', 'HA2198']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-06-03,23:22,2023-06-04,00:17,2023-06-04,02:05,2023-06-05,
Miami,MIA,00:25,2023-06-04,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:03,2023-06-03,21:03,2023-06-03,00:25,2023-06-04,00:13,2023-06-04,
Denver,DEN,00:35,2023-06-04,['WN3442'],['Southwest Airlines'],B,Landed - Delayed [+],18:45,2023-06-03,19:23,2023-06-03,00:35,2023-06-04,01:37,2023-06-04,
Charlotte,CLT,00:38,2023-06-04,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:27,2023-06-03,22:37,2023-06-03,00:38,2023-06-04,01:39,2023-06-04,
Atlanta,ATL,00:51,2023-06-04,"['DL865', 'AM3209', 'KE3682', 'KL5056', 'LA8493', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:17,2023-06-03,22:41,2023-06-03,00:51,2023-06-04,01:08,2023-06-04,
Chicago,ORD,01:00,2023-06-04,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],21:27,2023-06-03,22:03,2023-06-03,01:00,2023-06-04,01:34,2023-06-04,
San Francisco,SFO,01:04,2023-06-04,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],16:15,2023-06-03,17:22,2023-06-03,01:04,2023-06-04,02:10,2023-06-04,
Las Vegas,LAS,04:29,2023-06-04,['NK1165'],['Spirit Airlines'],B,Landed - Delayed [+],20:30,2023-06-03,20:33,2023-06-03,04:29,2023-06-04,04:47,2023-06-04,
Cincinnati,CVG,04:38,2023-06-04,['CSB325'],['21 Air'],,Landed - On-time [+],02:40,2023-06-04,02:57,2023-06-04,04:38,2023-06-04,04:45,2023-06-04,
San Diego,SAN,05:01,2023-06-04,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-06-03,20:27,2023-06-04,05:01,2023-06-04,05:06,2023-06-05,
San Francisco,SFO,05:07,2023-06-04,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],20:25,2023-06-03,22:58,2023-06-03,05:07,2023-06-04,08:03,2023-06-04,
Phoenix,PHX,05:09,2023-06-04,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:10,2023-06-03,21:07,2023-06-03,05:09,2023-06-04,05:14,2023-06-04,
Sacramento,SMF,05:38,2023-06-04,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-06-03,21:09,2023-06-03,05:38,2023-06-04,06:00,2023-06-04,
Denver,DEN,05:40,2023-06-04,"['B6294', 'FI7886']","['JetBlue Airways', 'Icelandair']",C,Landed - Delayed [+],23:53,2023-06-03,23:48,2023-06-04,05:40,2023-06-04,05:50,2023-06-05,
Allentown,ABE,05:42,2023-06-04,['ECJ80'],['East Coast Jets'],,Landed - Delayed [+],04:45,2023-06-04,05:19,2023-06-04,05:42,2023-06-04,06:06,2023-06-04,
Tel Aviv-Yafo,TLV,05:45,2023-06-04,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-06-04,01:17,2023-06-04,05:45,2023-06-04,05:17,2023-06-04,
Denver,DEN,05:54,2023-06-04,['UA541'],['United Airlines'],B,Landed - Delayed [+],23:56,2023-06-03,00:04,2023-06-04,05:54,2023-06-04,06:09,2023-06-04,
San Francisco,SFO,05:55,2023-06-04,"['AS546', 'AA7551', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-06-03,21:00,2023-06-03,05:55,2023-06-04,05:56,2023-06-04,
Seattle,SEA,06:00,2023-06-04,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],21:40,2023-06-03,21:37,2023-06-03,06:00,2023-06-04,06:08,2023-06-04,
Phoenix,PHX,06:07,2023-06-04,"['B61302', 'EI5211']","['JetBlue Airways', 'Aer Lingus']",C,Landed - Delayed [+],22:18,2023-06-03,00:45,2023-06-05,06:07,2023-06-04,08:46,2023-06-05,
San Jose,SJC,06:13,2023-06-04,"['B6972', 'EI5275', 'HA2192']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:39,2023-06-03,21:32,2023-06-04,06:13,2023-06-04,06:35,2023-06-05,
Salt Lake City,SLC,06:22,2023-06-04,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],23:45,2023-06-03,00:02,2023-06-04,06:22,2023-06-04,06:56,2023-06-04,
Las Vegas,LAS,06:23,2023-06-04,"['B6778', 'EI5165', 'HA2178']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:23,2023-06-03,22:07,2023-06-04,06:23,2023-06-04,06:30,2023-06-05,
Seattle,SEA,06:23,2023-06-04,"['B6498', 'AA9217', 'EI5271', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:10,2023-06-03,22:37,2023-06-04,06:23,2023-06-04,06:54,2023-06-05,
Los Angeles,LAX,06:30,2023-06-04,"['B6622', 'AA9118', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:05,2023-06-03,22:30,2023-06-04,06:30,2023-06-04,07:10,2023-06-05,
Buffalo,BUF,06:40,2023-06-04,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-06-04,05:07,2023-06-04,06:40,2023-06-04,06:41,2023-06-04,
San Francisco,SFO,06:44,2023-06-04,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-06-03,21:48,2023-06-03,06:44,2023-06-04,06:53,2023-06-04,
San Diego,SAN,06:45,2023-06-04,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-06-03,21:55,2023-06-03,06:45,2023-06-04,06:49,2023-06-04,
Portland,PDX,06:57,2023-06-04,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-06-03,23:13,2023-06-04,06:57,2023-06-04,08:03,2023-06-05,
Los Angeles,LAX,06:58,2023-06-04,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:25,2023-06-03,22:18,2023-06-03,06:58,2023-06-04,06:58,2023-06-04,
Newark,EWR,07:12,2023-06-04,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-04,05:51,2023-06-04,07:12,2023-06-04,07:00,2023-06-04,
Rochester,ROC,07:18,2023-06-04,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-04,05:51,2023-06-04,07:18,2023-06-04,07:16,2023-06-04,
New York,JFK,07:20,2023-06-04,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-06-04,06:03,2023-06-04,07:20,2023-06-04,07:26,2023-06-04,
Bar Harbor,BHB,07:25,2023-06-04,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-06-04,06:20,2023-06-04,07:25,2023-06-04,07:56,2023-06-04,Cessna (Light aircraft)
Richmond,RIC,07:37,2023-06-04,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-04,05:49,2023-06-04,07:37,2023-06-04,07:20,2023-06-04,
Los Angeles,LAX,07:42,2023-06-04,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - Delayed [+],23:00,2023-06-03,23:17,2023-06-03,07:42,2023-06-04,08:00,2023-06-04,
Montreal,YUL,07:43,2023-06-04,['ASP814'],['AirSprint'],,Landed - On-time [+],06:39,2023-06-04,06:47,2023-06-04,07:43,2023-06-04,07:34,2023-06-04,
Phoenix,PHX,07:45,2023-06-04,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-06-03,23:46,2023-06-03,07:45,2023-06-04,07:53,2023-06-04,
Detroit,DTW,07:52,2023-06-04,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-04,05:56,2023-06-04,07:52,2023-06-04,07:48,2023-06-04,
San Francisco,SFO,07:56,2023-06-04,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-06-03,23:06,2023-06-04,07:56,2023-06-04,08:19,2023-06-05,
Washington,DCA,07:58,2023-06-04,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],06:30,2023-06-04,07:41,2023-06-04,07:58,2023-06-04,09:06,2023-06-04,
San Francisco,SFO,07:58,2023-06-04,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],23:15,2023-06-03,00:37,2023-06-04,07:58,2023-06-04,09:48,2023-06-04,
Cleveland,CLE,08:00,2023-06-04,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-06-04,06:11,2023-06-04,08:00,2023-06-04,07:56,2023-06-04,
Martha's Vineyard,MVY,08:00,2023-06-04,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-06-04,07:23,2023-06-04,08:00,2023-06-04,08:05,2023-06-04,Cessna (Light aircraft)
