Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Paris,CDG,20:35,2023-06-03,"['AF322', 'DL8514', 'KL2424', 'VS6751']","['Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],19:00,2023-06-03,19:05,2023-06-03,20:35,2023-06-03,20:19,2023-06-03,
Baltimore,BWI,20:40,2023-06-03,['WN6634'],['Southwest Airlines'],B,Landed - Delayed [+],19:15,2023-06-03,19:40,2023-06-03,20:40,2023-06-03,20:58,2023-06-03,
London,LHR,20:40,2023-06-03,"['UA25', 'AC5479', 'LH7666', 'LX3116', 'OS7901', 'SN9052']","['United Airlines', 'Air Canada', 'Lufthansa', 'SWISS', 'Austrian', 'Brussels Airlines']",E,Landed - Delayed [+],18:00,2023-06-03,18:37,2023-06-03,20:40,2023-06-03,20:57,2023-06-03,
Milwaukee,MKE,20:40,2023-06-03,"['B62230', 'QR3949']","['JetBlue Airways', 'Qatar Airways']",C,Landed - On-time [+],17:24,2023-06-03,17:15,2023-06-03,20:40,2023-06-03,20:37,2023-06-03,
Phoenix,PHX,20:47,2023-06-03,"['AA381', 'QR2748']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],12:48,2023-06-03,12:42,2023-06-03,20:47,2023-06-03,21:03,2023-06-03,
Dallas,DFW,20:48,2023-06-03,"['AA849', 'QF4524', 'QR9645']","['American Airlines', 'Qantas', 'Qatar Airways']",B,Landed - Delayed [+],16:03,2023-06-03,17:21,2023-06-03,20:48,2023-06-03,22:14,2023-06-03,
Raleigh/Durham,RDU,20:49,2023-06-03,"['B61484', 'AA9540', 'FI7818', 'HA2474', 'QR4147', 'TK8932']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines']",C,Landed - On-time [+],18:50,2023-06-03,18:46,2023-06-03,20:49,2023-06-03,20:39,2023-06-03,
Orlando,MCO,20:50,2023-06-03,"['B61152', 'AD7641', 'FI7816', 'HA2154', 'QR3939', 'TP4472']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],17:42,2023-06-03,01:48,2023-06-04,20:50,2023-06-03,04:16,2023-06-04,
Chicago,ORD,20:50,2023-06-03,"['DL3513', 'VS4137']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],17:15,2023-06-03,17:13,2023-06-03,20:50,2023-06-03,20:39,2023-06-03,
Charlotte,CLT,20:56,2023-06-03,"['AA1978', 'QR9324']","['American Airlines', 'Qatar Airways']",B,Landed - On-time [+],18:46,2023-06-03,18:56,2023-06-03,20:56,2023-06-03,20:59,2023-06-03,
Detroit,DTW,20:56,2023-06-03,"['B61136', 'AA9445', 'FI7842', 'HA2420', 'TK8910']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Turkish Airlines']",C,Landed - On-time [+],18:59,2023-06-03,18:47,2023-06-03,20:56,2023-06-03,20:39,2023-06-03,
Sint Maarten,SXM,20:59,2023-06-03,['B61878'],['JetBlue Airways'],E,Landed - Delayed [+],16:35,2023-06-03,16:49,2023-06-03,20:59,2023-06-03,21:28,2023-06-03,
Washington,DCA,21:05,2023-06-03,"['B62354', 'AA9416']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],19:30,2023-06-03,19:18,2023-06-03,21:05,2023-06-03,20:41,2023-06-03,
Savannah,SAV,21:10,2023-06-03,"['B61148', 'TP4456']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],18:42,2023-06-03,18:37,2023-06-03,21:10,2023-06-03,21:01,2023-06-03,
Los Angeles,LAX,21:12,2023-06-03,"['DL737', 'AF2609', 'KE7525', 'LA6211', 'VS2203']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:35,2023-06-03,12:29,2023-06-03,21:12,2023-06-03,21:14,2023-06-03,
Dallas,DFW,21:13,2023-06-03,['DL590'],['Delta Air Lines'],A,Landed - On-time [+],16:20,2023-06-03,16:11,2023-06-03,21:13,2023-06-03,21:23,2023-06-03,
Montreal,YUL,21:23,2023-06-03,"['AC8612', 'TP8275', 'UA8424']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],20:00,2023-06-03,23:00,2023-06-03,21:23,2023-06-03,00:28,2023-06-04,
Bogota,BOG,21:25,2023-06-03,['AV226'],['Avianca'],E,Landed - On-time [+],14:00,2023-06-03,14:04,2023-06-03,21:25,2023-06-03,21:25,2023-06-03,
Reykjavik,KEF,21:25,2023-06-03,['FI7K'],['Icelandair'],,Landed - On-time [+],20:06,2023-06-03,20:14,2023-06-03,21:25,2023-06-03,21:22,2023-06-03,
Las Vegas,LAS,21:25,2023-06-03,"['DL882', 'LA6303', 'VS3008']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],13:15,2023-06-03,13:12,2023-06-03,21:25,2023-06-03,21:46,2023-06-03,
Punta Cana,PUJ,21:25,2023-06-03,['B62896'],['JetBlue Airways'],E,Landed - Delayed [+],17:05,2023-06-03,18:15,2023-06-03,21:25,2023-06-03,23:05,2023-06-03,
San Diego,SAN,21:30,2023-06-03,"['B6620', 'FI7892']","['JetBlue Airways', 'Icelandair']",C,Landed - Delayed [+],12:55,2023-06-03,13:01,2023-06-03,21:30,2023-06-03,22:03,2023-06-03,
Newark,EWR,21:32,2023-06-03,"['UA1779', 'SK6778', 'TP8516']","['United Airlines', 'SAS Scandinavian Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],20:08,2023-06-03,21:57,2023-06-03,21:32,2023-06-03,23:00,2023-06-03,
Reykjavik,KEF,21:50,2023-06-03,"['FI633', 'B65668']","['Icelandair', 'JetBlue Airways']",E,Landed - On-time [+],20:05,2023-06-03,20:15,2023-06-03,21:50,2023-06-03,21:53,2023-06-03,Boeing 737MAX 8 Passenger
New York,JFK,21:56,2023-06-03,"['B6318', 'AA9278', 'EI5010', 'EY8269', 'HA2004', 'QR3819', 'SQ1452']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines']",C,Landed - Delayed [+],20:30,2023-06-03,22:19,2023-06-03,21:56,2023-06-03,23:34,2023-06-03,
Chicago,ORD,21:57,2023-06-03,"['UA2039', 'EK6224', 'NH7794', 'NZ2089']","['United Airlines', 'Emirates', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - Delayed [+],18:24,2023-06-03,19:05,2023-06-03,21:57,2023-06-03,22:26,2023-06-03,
Oklahoma City,OKC,22:00,2023-06-03,['LXJ341'],['Flexjet'],,Landed - On-time [+],17:15,2023-06-03,17:28,2023-06-03,22:00,2023-06-03,22:00,2023-06-03,
Pittsburgh,PIT,22:00,2023-06-03,"['B62186', 'AA9453', 'FI7840', 'HA2212']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:25,2023-06-03,21:35,2023-06-03,22:00,2023-06-03,23:09,2023-06-03,
Denver,DEN,22:02,2023-06-03,['UA1109'],['United Airlines'],B,Landed - On-time [+],16:01,2023-06-03,16:00,2023-06-03,22:02,2023-06-03,22:00,2023-06-03,
Austin,AUS,22:03,2023-06-03,['DL1697'],['Delta Air Lines'],A,Landed - Delayed [+],17:00,2023-06-03,17:06,2023-06-03,22:03,2023-06-03,22:39,2023-06-03,
Kansas City,MCI,22:03,2023-06-03,"['B62364', 'AA9207', 'FI7908']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],18:00,2023-06-03,17:51,2023-06-03,22:03,2023-06-03,21:50,2023-06-03,
Dallas,DFW,22:04,2023-06-03,"['AA2306', 'QF4520']","['American Airlines', 'Qantas']",B,Landed - Delayed [+],17:22,2023-06-03,17:28,2023-06-03,22:04,2023-06-03,22:26,2023-06-03,
San Francisco,SFO,22:07,2023-06-03,"['DL475', 'KE6731']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],13:15,2023-06-03,13:28,2023-06-03,22:07,2023-06-03,22:29,2023-06-03,
New York,JFK,22:10,2023-06-03,"['AA4743', 'AT5056', 'AY4153', 'B64797', 'BA4651', 'IB4296', 'JL7454', 'MH9498', 'QF4137', 'QR9132', 'RJ7609']","['American Airlines', 'Royal Air Maroc', 'Finnair', 'JetBlue Airways', 'British Airways', 'Iberia', 'JAL Japan Airlines', 'Malaysia Airlines', 'Qantas', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],20:40,2023-06-03,20:37,2023-06-03,22:10,2023-06-03,22:09,2023-06-03,
Chicago,ORD,22:11,2023-06-03,"['AA1033', 'AS4347', 'B64294', 'QR2760', 'RJ7686']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],18:50,2023-06-03,18:52,2023-06-03,22:11,2023-06-03,22:21,2023-06-03,
Aruba,AUA,22:12,2023-06-03,['B6974'],['JetBlue Airways'],C,Landed - On-time [+],17:15,2023-06-03,17:47,2023-06-03,22:12,2023-06-03,22:16,2023-06-03,
Cleveland,CLE,22:15,2023-06-03,"['B6640', 'AA9505', 'HA2144']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],20:35,2023-06-03,20:43,2023-06-03,22:15,2023-06-03,22:25,2023-06-03,
Philadelphia,PHL,22:22,2023-06-03,"['AA1874', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - Delayed [+],20:58,2023-06-03,21:31,2023-06-03,22:22,2023-06-03,22:37,2023-06-03,
Toronto,YYZ,22:26,2023-06-03,"['AC772', 'UA8530']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],20:55,2023-06-03,21:10,2023-06-03,22:26,2023-06-03,22:48,2023-06-03,
Baltimore,BWI,22:30,2023-06-03,['WN962'],['Southwest Airlines'],B,Landed - Delayed [+],21:00,2023-06-03,21:45,2023-06-03,22:30,2023-06-03,23:08,2023-06-03,
London,LHR,22:30,2023-06-03,"['BA239', 'AA6982', 'AY5439', 'EI8939', 'IB7415']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - On-time [+],20:10,2023-06-03,20:17,2023-06-03,22:30,2023-06-03,22:13,2023-06-03,
Miami,MIA,22:34,2023-06-03,"['DL1751', 'LA8481']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - Delayed [+],19:00,2023-06-03,19:57,2023-06-03,22:34,2023-06-03,23:12,2023-06-03,
Minneapolis,MSP,22:35,2023-06-03,"['B6836', 'AA9352']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],18:44,2023-06-03,18:39,2023-06-03,22:35,2023-06-03,22:31,2023-06-03,
Atlanta,ATL,22:36,2023-06-03,"['DL716', 'AM3046', 'AZ3121', 'KL5024', 'LA6311', 'VS4228', 'WS6355']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],19:54,2023-06-03,19:54,2023-06-03,22:36,2023-06-03,22:23,2023-06-03,
Charlotte,CLT,22:36,2023-06-03,['AA1843'],['American Airlines'],B,Landed - Delayed [+],20:25,2023-06-03,22:05,2023-06-03,22:36,2023-06-03,00:13,2023-06-04,
Minneapolis,MSP,22:45,2023-06-03,"['DL1246', 'KL5798', 'VS4242']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],18:55,2023-06-03,19:42,2023-06-03,22:45,2023-06-03,23:53,2023-06-03,
West Palm Beach,PBI,22:45,2023-06-03,['DL1245'],['Delta Air Lines'],A,Landed - On-time [+],19:25,2023-06-03,19:22,2023-06-03,22:45,2023-06-03,22:19,2023-06-03,
Orlando,MCO,22:46,2023-06-03,"['B61282', 'AD7416', 'HA2340']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],19:40,2023-06-03,19:42,2023-06-03,22:46,2023-06-03,22:41,2023-06-03,
Panama City,PTY,22:50,2023-06-03,"['CM366', 'UA7125']","['Copa Airlines', 'United Airlines']",E,Landed - On-time [+],16:02,2023-06-03,16:00,2023-06-03,22:50,2023-06-03,22:51,2023-06-03,
Los Angeles,LAX,22:53,2023-06-03,"['AA382', 'B64030', 'JL7525', 'QF3264', 'TN1242']","['American Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - Delayed [+],14:20,2023-06-03,14:57,2023-06-03,22:53,2023-06-03,23:46,2023-06-03,
Newark,EWR,22:57,2023-06-03,"['UA1076', 'TP8510']","['United Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],21:33,2023-06-03,22:17,2023-06-03,22:57,2023-06-03,23:29,2023-06-03,
Nashville,BNA,23:00,2023-06-03,['WN3143'],['Southwest Airlines'],B,Landed - Delayed [+],19:35,2023-06-03,20:14,2023-06-03,23:00,2023-06-03,00:21,2023-06-04,
Miami,MIA,23:04,2023-06-03,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],19:45,2023-06-03,19:52,2023-06-03,23:04,2023-06-03,23:11,2023-06-03,
San Francisco,SFO,23:05,2023-06-03,"['UA2652', 'NH7330', 'NZ9013', 'VA8307']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],14:20,2023-06-03,15:58,2023-06-03,23:05,2023-06-03,00:55,2023-06-04,
San Francisco,SFO,23:12,2023-06-03,"['B6534', 'AA9225', 'HA2498', 'SQ1550']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines']",C,Landed - Delayed [+],14:30,2023-06-03,18:58,2023-06-03,23:12,2023-06-03,04:32,2023-06-04,
Detroit,DTW,23:13,2023-06-03,"['DL2374', 'AF5951', 'AM3586', 'VS3112']","['Delta Air Lines', 'Air France', 'Aeromexico', 'Virgin Atlantic']",A,Landed - On-time [+],21:15,2023-06-03,21:10,2023-06-03,23:13,2023-06-03,23:05,2023-06-03,
Dallas,DFW,23:19,2023-06-03,['AA1366'],['American Airlines'],B,Landed - Delayed [+],18:33,2023-06-03,20:35,2023-06-03,23:19,2023-06-03,01:21,2023-06-04,
New York,JFK,23:21,2023-06-03,"['AA4659', 'AY4198', 'B64702', 'BA1742', 'CX7539', 'MH9435', 'QR9086', 'RJ7324']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Cathay Pacific', 'Malaysia Airlines', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],22:00,2023-06-03,22:13,2023-06-03,23:21,2023-06-03,23:32,2023-06-03,
Houston,IAH,23:23,2023-06-03,"['B6932', 'AA9295', 'QR4049']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,En Route - Delayed [+],18:35,2023-06-03,19:32,2023-06-03,23:23,2023-06-03,17:25,2023-06-04,
New York,JFK,23:27,2023-06-03,"['DL1681', 'AZ3151', 'KE3944', 'KL6679', 'OK3026', 'UX3303', 'VS1989', 'WS7805']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'CSA', 'Air Europa', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:00,2023-06-03,21:53,2023-06-03,23:27,2023-06-03,23:14,2023-06-03,
Chicago,MDW,23:30,2023-06-03,['WN951'],['Southwest Airlines'],B,Landed - Delayed [+],20:55,2023-06-02,22:20,2023-06-02,00:05,2023-06-03,01:29,2023-06-03,
Fort Lauderdale,FLL,23:33,2023-06-03,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:20,2023-06-03,20:21,2023-06-03,23:33,2023-06-03,23:16,2023-06-03,
Fort Lauderdale,FLL,23:33,2023-06-03,['DL2290'],['Delta Air Lines'],A,Landed - On-time [+],20:15,2023-06-03,20:00,2023-06-03,23:33,2023-06-03,23:01,2023-06-03,
Los Angeles,LAX,23:33,2023-06-03,['DL878'],['Delta Air Lines'],A,Landed - Delayed [+],15:00,2023-06-03,14:53,2023-06-03,23:33,2023-06-03,23:54,2023-06-03,
Salt Lake City,SLC,23:42,2023-06-03,['B6248'],['JetBlue Airways'],C,Landed - Delayed [+],17:10,2023-06-03,18:26,2023-06-03,23:42,2023-06-03,01:08,2023-06-04,
Denver,DEN,23:44,2023-06-03,['UA1510'],['United Airlines'],B,Landed - Delayed [+],17:43,2023-06-03,18:18,2023-06-03,23:44,2023-06-03,00:42,2023-06-04,
Houston,IAH,23:44,2023-06-03,"['UA1748', 'NZ6390']","['United Airlines', 'Air New Zealand']",B,Landed - Delayed [+],18:48,2023-06-03,19:33,2023-06-03,23:44,2023-06-03,00:51,2023-06-04,
Austin,AUS,23:47,2023-06-03,"['B61238', 'AA9460', 'HA2006']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Canceled [+],18:50,2023-06-03,,,23:47,2023-06-03,,,
Tampa,TPA,23:47,2023-06-03,['DL1439'],['Delta Air Lines'],A,Landed - Delayed [+],20:37,2023-06-03,23:48,2023-06-03,23:47,2023-06-03,02:30,2023-06-04,
New York,JFK,23:50,2023-06-03,"['B6918', 'AA9355', 'AT9508', 'EI5020', 'EY8255', 'HA2078', 'QR3987', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],22:29,2023-06-03,22:49,2023-06-03,23:50,2023-06-03,00:29,2023-06-04,
Salt Lake City,SLC,23:50,2023-06-03,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:15,2023-06-03,17:23,2023-06-03,23:50,2023-06-03,00:29,2023-06-04,
Orlando,MCO,23:53,2023-06-03,['B68356'],['JetBlue Airways'],,Landed - Delayed [+],21:20,2023-06-03,22:07,2023-06-03,23:53,2023-06-03,01:02,2023-06-04,
Chicago,ORD,23:53,2023-06-03,"['AA2682', 'B64346', 'BA5130']","['American Airlines', 'JetBlue Airways', 'British Airways']",B,Landed - Delayed [+],20:30,2023-06-03,20:41,2023-06-03,23:53,2023-06-03,00:15,2023-06-04,
Las Vegas,LAS,23:56,2023-06-03,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:49,2023-06-03,16:05,2023-06-03,23:56,2023-06-03,00:31,2023-06-04,
Fort Lauderdale,FLL,23:57,2023-06-03,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:40,2023-06-03,21:10,2023-06-03,23:57,2023-06-03,00:13,2023-06-04,
San Diego,SAN,23:57,2023-06-03,['B6928'],['JetBlue Airways'],C,Landed - Delayed [+],15:22,2023-06-03,15:41,2023-06-03,23:57,2023-06-03,01:06,2023-06-04,
Dulles,IAD,23:59,2023-06-03,"['UA352', 'ET1356', 'LH7450']","['United Airlines', 'Ethiopian Airlines', 'Lufthansa']",B,Landed - On-time [+],22:22,2023-06-03,22:36,2023-06-03,23:59,2023-06-03,00:08,2023-06-04,
New Orleans,MSY,23:59,2023-06-03,['B6930'],['JetBlue Airways'],C,Landed - On-time [+],19:30,2023-06-03,19:27,2023-06-03,23:59,2023-06-03,23:35,2023-06-03,
Seattle,SEA,23:59,2023-06-03,"['AS460', 'AA7434', 'KE6259', 'SQ1216', 'TN2555']","['Alaska Airlines', 'American Airlines', 'Korean Air', 'Singapore Airlines', 'Air Tahiti Nui']",B,Landed - On-time [+],15:40,2023-06-03,15:36,2023-06-03,23:59,2023-06-03,00:07,2023-06-04,
San Juan,SJU,23:59,2023-06-03,['B6898'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2023-06-03,20:50,2023-06-03,23:59,2023-06-03,00:25,2023-06-04,
Tampa,TPA,23:59,2023-06-03,"['B61340', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:50,2023-06-03,21:16,2023-06-03,23:59,2023-06-03,00:21,2023-06-04,
